ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
5f5af626483a0a808bf62d5c9546b6c8	d__Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus	NA
ee02b9d7321d96af270ccd201ba17b6b	d__Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Meiothermus	NA
09c051f311f3bfbd8f2294b975aab14d	d__Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Meiothermus	NA
fac6b6a3d300232722e5a68046c15167	d__Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	NA
df1cef75664105e49716d8a5927cddd4	d__Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Prosthecobacter
d17dadb7706b3cce3d10e476958924d4	d__Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_bacterium
1d5ef913dca16b00d5a3b4e9838aea83	d__Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_bacterium
fece18e7bab9a5657e4d8c175462a847	d__Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	NA
c2af414445aad737bc3b9418d9ba9f70	d__Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	NA
bec81f78eaf0d7594f35286952001bad	d__Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium
c966698bea7637d481b2d6b11af14a35	d__Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium
076797abff1dbd74238dfaf71be695ae	d__Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_soil
23ff190b591b622f882c41f5c3f152ec	d__Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_planctomycete
7636eb7f77c3963d959a8948045a242b	d__Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	WD2101_soil_group	uncultured_bacterium
1bd3a48db2a956857318f604da574a0c	d__Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
0c50d5ee67669b68e51119dc5badf24e	d__Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	uncultured_bacterium
019a83082c9c9dcbbd5f82408d26ce7a	d__Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	NA
b8dc5d8fa8ba64dafc80a2aaf7e0aeab	d__Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	NA
1e4ecb6f6e205ac14384e06fd7b86b94	d__Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	NA
099a0a6e74de77adbd63166d2774a68a	d__Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium
9e759c011e69acd8508cc156323a57a7	d__Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	NA
9f0d01e72303ce52cdffbf84283ba95f	d__Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	uncultured_bacterium
08c9926357a5630b9690ef5d0d1ba37b	d__Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_soil
5470052cab833ce5b99ee24c1908042e	d__Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	NA
b379b1521d1a107507e12b3c376067b0	d__Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	metagenome
079c8faa0a49af0f142dd77efb91a306	d__Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA	NA
0b642a87ee14c6588f0ba5c220048d2d	d__Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA	NA
6265083d4f09864938593a9edabf8cc7	d__Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	NA
7fd69f265edc8e45ec860008511acb88	d__Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_proteobacterium
69e175115483b536f5473c33d9709427	d__Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	NA
76c02f197354051aefded0407173387d	d__Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	NA
8d4a884660776b0b7f97ef96b85c068d	d__Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_bacterium
af89e710ed672a5b0436ca9d89ea0cf0	d__Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	metagenome
f56e793a15c658d2c2186117ae6a7e57	d__Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	NA
c6e77e7f929da2f5e38f940812a42783	d__Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	NA
ad9b188106fde76ad0f98cfa59720c10	d__Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Bryocella	uncultured_bacterium
df70e7258f6895e8a4ac7a2fa15151ee	d__Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	NA
ce04d103dbc13492210245d2ef71d8ee	d__Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
6f09f11bc092353df41d9dc8b25c127c	d__Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Roseisolibacter_agri
f5411bbd4043cfe65c60d543f3b1a196	d__Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	uncultured_bacterium
36272b12282635472fd9bcce61392eee	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	uncultured_Bacteroidetes
1854b4fd55f51b37106122721a0daa52	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
9b5f54725a31d08ec6d1f7e57bb10784	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_ummariense
ec3a4f139d2cd68f7885c4af9b67f882	d__Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured_Bacteroidetes
c873733a1c472c123f8063297a02c773	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	NA
09ffad9d889c8800ef056efff10f3649	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA
55221c27739a619ec307f19252473eab	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA
4b95050efbe5bb490a63b0410c951326	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA
3f5b9ed5be69015645028165861dba2e	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chishuiella	Empedobacter_sp.
53487488977aaff4786546cbeeb53194	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Apibacter	uncultured_Bacteroidetes
1114cabf5e9ecf40acee500713932bc3	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	Aurantisolimonas_haloimpatiens
6a672ed3a342e4416212d56ac28eba61	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured_Chitinophagaceae
bd965d869024fcd95abf1988a2313fc5	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured_bacterium
79883041d8fb18ea2e892d8400c65ef6	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	NA
513b1a930bd52b8d9a4399d91a8e66e6	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	NA
b554c4019e4778ee57abe17748604ab0	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured_bacterium
02a7260a231405c7312f12ae568b2e61	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	NA
4dad3e0eccedc7a7b7f13aad54a4721c	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured_bacterium
e25bfed178b69fcbdac2d33714ce54a9	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured_bacterium
51da362927e33caff865f52518ef46b2	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	uncultured_bacterium
673aa828bb4ad0c23667a133c698c6eb	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	NA
d2ff5eeba2b65ef2eeb1b55cc8f3ba9f	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	NA
0d3e3655c7cb114c781e1ff256e52bec	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter	uncultured_bacterium
e7ebad0c3eff24cd45475aaafd9909f5	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	NA
c19cc5352157482298c260d21687f8a8	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	uncultured_Flavobacterium
37bacf2ed598b6b7f6db76db51d56353	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	uncultured_Flavobacterium
99e5fd4f2495d9f6a2069c820f03e26b	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA
14664668921e23bd8634fe3227fa8508	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
fea9a73729c41bce1bf030ad95251537	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
21f8cc7e38845d6e9f1c59426bb41d8c	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	uncultured_Chitinophagaceae
8c533fae24b7f84ccfa3b128b19f5e0a	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
b164de14c2d52d78fd3a5c6ead19d102	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Cnuella	uncultured_bacterium
a807f2e661c05b76ba0426f03528f54a	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Cnuella	uncultured_bacterium
a47ed77e3a3ab04be7139730ee5e5a98	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Vibrionimonas	NA
c83c71162d9a81e188332ffe9617884e	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
88758a7fc172d8378b34aa282cfa9a85	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
b2bb2775c13fbb68b1feeadcdd40e212	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
f733ec883846e4ff254d21a520007d36	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
171f846bdbc593324339fd424856565c	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
b2df1d0e3e22f7c644c21d40d40d08bd	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
7c801c2164720bbdfae0c86c10d9f28f	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
72b46e94d0ea1e311cbdb5febfb33b55	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
9a9d7a57d265b7b5b86601ed23e761c6	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
eb9f640045196abe0530627b7378af66	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
2ca3d9a7de668e3c80d28964fe922c0f	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_cavernae
8b1e5d71ec1f69dfd10d53ebd3786d2c	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_cavernae
e15d2ec041a424574c454a2a5e7c1000	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
4157310d232d98c28237308c2bf8b09f	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
fc2917c6301f991bd4615284a9591f69	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_koreensis
d0ff0bc21ee42e0e44bdfebee72104e7	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter_populi
c4b8d7ca9a4d9f0fe7278de34a3e9783	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	uncultured_bacterium
9114d6f5f318a4285c10580688d49cfd	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	NA
53200dfcd5c0575b49a961e94bb0b1bf	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	uncultured_bacterium
0a5c15e4a9692b02a8178f64f0be519c	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	NA
0a1d25d801233dfb81c2654be985229c	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	NA
d82e76c3b84ffe84b6e4ea9e2c32ae08	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	NA
682057b2b04630d76ca94b2aa076ff5e	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Rhodocytophaga	NA
385d6d27fa31b4e711bc683cbd86c937	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	uncultured_bacterium
72d0c9fa0cafca4143163cf1c9130c48	d__Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	uncultured_bacterium
6251a19347a4a3990862d179529ccd28	d__Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	metagenome
83dd03fbccf8f6cfebf8a05561afe96c	d__Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	NA
1860bcc07a862435fe3fc78797201dad	d__Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Ottowia_sp.
915074cb0b03fd07f6a44ee6e2a6fb26	d__Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosospira	NA
081432aa78080cbd9570800e938e256c	d__Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	NA
b4dff88bea3b609481803b0e5001a77f	d__Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	IS-44	NA
7f1487c191bfa6ccc9085821aadf4324	d__Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
1b340cc6adb4dcb2a9c1306ac761736f	d__Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Tahibacter	NA
c798e9e6155f5c49c6099dea6d379bbd	d__Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	uncultured_bacterium
e1239fdc812b915d559c62a9251b3c60	d__Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Pseudoxanthomonas_taiwanensis
cd42cf9dbcd165b203fa2bf11e18ac4b	d__Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	NA
a7c2df8b8a664fce63acda712d52ee06	d__Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	NA
9ac354ac3aae2255039e8601037d2b10	d__Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	NA
22c383c9fdb30566c8e9af8a8bb8c794	d__Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	NA
a22c3b1384ff3243dfe8cf1619061aa0	d__Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	uncultured_bacterium
dd46fd258ada17c2273b43a6d3edacc4	d__Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Rickettsiella	NA
8ed18ab8da4dab74abcedca22286162b	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
7c2c584952cde4b9e1e0b840ded8811f	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
8ab3a2cdc1a0a0d06041f528e8457985	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
588b5ccdde9b0d39d61568731d7e223f	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
0f97e3a5e36a7b1252b5cb8bd9c7565d	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter_boissieri
58651f940999002c781f8796adc9812a	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
661254f025c8abea2b5fa2bdda340eff	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
db7e8964227c04bfdc7357033e43e643	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
e36c4a1196630b16e0199d228bb73ab8	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
834ecaa78f59ec485d8771f1fe1886d3	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
5d0598b745aca4ebf557c469216e4b07	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
c624f2e4228eea7296b2a77e2d4b7e50	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
4a765a31e0cf23936b0d98af5f0b7b81	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
107aa7e6b56274803bffd1ccff5b2ee6	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
f52e34a07ff2e814f50950ea181cb271	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
50a3b56e0b7db75ee9daccf7a751ba41	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
5bf47e917ade313776f6f1fa004f2f4d	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
2f41b4b15416f046360ecaf1cfeb4b28	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
5c96ec70d2839b27eb48f2226c96e2ca	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
a9f0f40d1d22bcefcaab03fe792ab982	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
1772eec427522cda596e760ad3ebef61	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
d122ba7cf518bc496b1c8aed0980d546	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
1f878f615fcfc8d7bd381a7841ac1e41	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
d65886bee0f292fbbf5fc64ff1bc0b24	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
38bfbd3a2cf83da8fe03cea0f6b4f5f3	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
b71bf5b8d9b9059bbafde35de68551ce	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
8f09bac714c02dc9415770271349dc99	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
c3b9e9a07d3524d9447dfcd38e89a000	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
b158e58dd489c672f709dcb0963abdb2	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
f96655c7b882a05681e5a4654764dc03	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	uncultured_beta
4bb2a60ebd87faa796298b17bcc4ebef	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
c2d4d5c46e3c67b2aeb67d0635c45962	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_anguilliseptica
0dc8e0e89e89cf4f0c71808666f6c6e7	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
95e1c4022c0332dcf31d0ab604fdc209	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
9979361e31a41bbd41b8eea1a44f1061	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
2f86aa90c73ac3f94160b89f1f225ea1	d__Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	NA
0925901125caf6cde40bdab623c4de61	d__Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Zymobacter	NA
e5fbd9e244a8ecf6f6cb4cd59bd79198	d__Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Carnimonas	uncultured_bacterium
8847106439a74098cc2d6d187a9c3d64	d__Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Carnimonas	uncultured_bacterium
8c8598245ea67244fb156b6f31192a41	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	NA
1f1959c3ce601aae9b23d32b2c47515c	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter_pulmonis
7237cac305a6fb83413e283047755a9d	d__Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	NA
1c2d9bebac9fdb263c581d255419c9a5	d__Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	uncultured_gamma
11c8b11583b08e1c7c27279aa9419a7a	d__Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	NA	NA
caa792085f9da84dffef5d8a536329d5	d__Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Frischella	uncultured_gamma
cfdd70bdbf090e219bf771ede00b81bb	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	NA
15b888fac2a8be4df2917b6670dad73f	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	uncultured_bacterium
e27680d4009f98f30248d823bc17fb8e	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	NA
1b156a3626c51ee68eafec90c33e0734	d__Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Haemophilus_parahaemolyticus
45f8989daaa30292e66499a3446102d9	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	secondary_endosymbiont
45d402e9427dc221dc55fa21dcbd25c9	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
178b61ac592300f3ca1eaa78200baed0	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	NA
b406b653459d78d1c7be509778ad4d21	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	NA
953b83b8c223ec8f2ac762cde024e427	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	NA
1a3617c309356d969a4e4d202a6591e1	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
b28b0b4cca24bb6db972a7804750744b	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	NA	NA
6e893495b143c4a8967a3e933e2d6b4e	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	NA	NA
a3fa46591bfb75338cab1dccc79f949c	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	NA
a17afb10a8c5c0b58898937943ffb584	d__Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	NA	NA
